id	CD1036	CD1037	CD1038	CD1086	FV040	FV041	FVB039	FVB085	symbol
5819	ENSMUSG00000026858	0	0	0	5.77253173036094	0	0.18740839608222	0	0	FAM73B
5820	ENSMUSG00000026860	39.4060106392069	5.31290683720121	2.7254807070653	64.5474002576723	8.50459921408051	0	0	41.82844212148	SH3GLB2
5821	ENSMUSG00000026864	613.202884982766	1.77096894573374	410.918629680614	486.991767797723	1853.21150316126	1.68667556473998	121.485285330088	128.775203834669	HSPA5
5822	ENSMUSG00000026866	0	0	0	0	0	0	0	0	KYNU
5823	ENSMUSG00000026867	0	0	9.85366101785147	104.955122370199	57.5543807278471	2.62371754515108	66.1553533975726	0	GAPVD1
5824	ENSMUSG00000026869	37.7050317626944	0	21.1748885702766	11.5450634607219	109.76866427476	20.9897403612087	141.732832885102	54.5179695066481	PSMD5
5825	ENSMUSG00000026870	0.283496479418755	0	57.8640519346171	113.351532159815	0	88.8315797429724	0.200470767871432	0	CUTAL
5826	ENSMUSG00000026872	92.419852290514	0.708387578293495	1.88687125873751	0.524775611850995	7.31791095165067	101.950167468728	14.834836822486	0.469982495746967	ZEB2
5827	ENSMUSG00000026873	0	0	0	0	0	0	0	0	PHF19
5828	ENSMUSG00000026874	0	0	0	0	0	0	0	0	HC
5829	ENSMUSG00000026875	0	0	0	0	0	0	0	0	TRAF1
5830	ENSMUSG00000026878	502.639258009452	686.07336957725	401.274621024845	265.536459596603	83.0681783700887	435.911929287244	471.106304497865	14.099474872409	RAB14
5831	ENSMUSG00000026879	0	1.06258136744024	0.209652362081946	0	0	0	0	0	GSN
5832	ENSMUSG00000026880	0.283496479418755	0	62.8957086245838	0	208.066008679365	20.6149235690442	0	0	STOM
5833	ENSMUSG00000026882	0	0	0	0	0	0	0	0	4930568D16RIK
5834	ENSMUSG00000026883	34.3030740096693	0.708387578293495	0.838609448327784	17.3175951910828	12.8557895096566	38.6061295929374	6.61553533975726	0	DAB2IP
5835	ENSMUSG00000026885	0.283496479418755	326.212479804154	0.209652362081946	0	0.791125508286559	53.4113928834328	0.200470767871432	0	TTLL11
5836	ENSMUSG00000026887	264.502215297698	0.354193789146747	0.209652362081946	174.22550313453	0.19778137707164	0.374816792164441	156.76814047546	0	MRRF
5837	ENSMUSG00000026888	0	0	0	0	0	0	0	0	GRB14
5838	ENSMUSG00000026889	1.41748239709377	0	228.730727031403	33.5856391584637	155.258381001237	333.39953663027	49.9172211999866	0	RBM18
5839	ENSMUSG00000026890	0	0	0	0	0	0	0	0	LHX6
5840	ENSMUSG00000026893	0	0	0.419304724163892	0	0	0	4.81129842891437	16.4493873511438	GCA
5841	ENSMUSG00000026894	0	0	0	0	0	0	0	0	MORN5
5842	ENSMUSG00000026895	0	116.52975662928	71.2818031078617	131.7186785746	2.76893927900296	347.829983128601	11.4268337686716	0	NDUFA8
5843	ENSMUSG00000026896	0	0	0	0	0	0	0	0	IFIH1
5844	ENSMUSG00000026904	0	0	0	0.524775611850995	0	50.225450150035	0	0	SLC4A10
5845	ENSMUSG00000026914	111.981109370408	0.354193789146747	276.112160861923	153.23447866049	66.8501054502142	690.4125311669	52.7238119501866	27.728967249071	PSMD14
5846	ENSMUSG00000026915	0.850489438256264	389.258974272275	11.530879914507	405.651547960819	48.0608746284084	328.33950993605	31.6743813236863	82.7169192514661	STRBP
5847	ENSMUSG00000026917	0	0	1.04826181040973	0	17.9981053135192	0	3.20753228594291	0	WDR5
5848	ENSMUSG00000026918	0	46.7535801673707	64.5729275212394	0	0.19778137707164	0.18740839608222	18.4433106441717	328.987747022877	BRD3
5849	ENSMUSG00000026919	0	0	0	0	0	0	0	0	LCN4
5850	ENSMUSG00000026921	0	0	0	0	0	0	0	0	EGFL7
5851	ENSMUSG00000026922	0	0	0	0	0	0	0	0	AGPAT2
5852	ENSMUSG00000026923	0	0	0	0	0	0	0	0.469982495746967	NOTCH1
5853	ENSMUSG00000026924	0.850489438256264	0	155.352400302722	236.149025332948	298.649879378176	0.18740839608222	21.2499013943718	1.4099474872409	SEC16A
5854	ENSMUSG00000026925	0.283496479418755	0	3.77374251747503	3.14865367110597	0	0	10.4244799293145	17.3893523426378	INPP5E
5855	ENSMUSG00000026926	242.105993423616	0	12.7887940869987	0	71.3990771228619	0.18740839608222	0	4.69982495746967	PMPCA
5856	ENSMUSG00000026927	0.283496479418755	0	0.209652362081946	0	273.729425867149	0	0	0	SDCCAG3
5857	ENSMUSG00000026928	0	0	0	0	0	0	0	0	CARD9
5858	ENSMUSG00000026930	356.071578149956	0.354193789146747	84.6995542811062	417.721387033392	84.2548666325185	4.87261829813773	36.4856797526006	364.236434203899	GPSM1
5859	ENSMUSG00000026931	0	0	0	0	0	0	0	0	1700019N19RIK
5860	ENSMUSG00000026932	0	0	0	132.768229798302	69.6190447292172	0	0	0	NACC2
5861	ENSMUSG00000026933	929.301459534678	781.705692646872	123.485241266266	247.169313181818	88.6060569280946	286.547437609715	741.340899588556	34.7787046852755	CAMSAP1
5862	ENSMUSG00000026934	0	0	0.419304724163892	0	72.5857653852918	0.18740839608222	0	0	LHX3
5863	ENSMUSG00000026936	0	0	0	0	0	0	0	0	LCN3
5864	ENSMUSG00000026937	0	0	0	0	0	0	0	0	LCN5
5865	ENSMUSG00000026938	0	0	0	0	0	0	0	0	FCNA
5866	ENSMUSG00000026939	268.754662488979	0	0.209652362081946	0	0	0.18740839608222	0.200470767871432	0	TMEM141
5867	ENSMUSG00000026940	0	0	0	0	0	0	0	0	4921530D09RIK
5868	ENSMUSG00000026941	0	0	0	21.5158000858908	0	0	0	0	MAMDC4
5869	ENSMUSG00000026942	0	0	1.67721889665557	0	81.6837087305872	0	0	0	TRAF2
5870	ENSMUSG00000026943	0	0	0	0	0	0	0	0	LCN12
5871	ENSMUSG00000026944	0	0	0.209652362081946	134.342556633855	0	216.644105871047	0.200470767871432	0	ABCA2
5872	ENSMUSG00000026946	0	0	0	0	0	0	0	0	NMI
5873	ENSMUSG00000026950	0	0	0	0	0	0	0	0	NEB
5874	ENSMUSG00000026955	0	0	0	0	0	0	0	0	SAPCD2
5875	ENSMUSG00000026956	0	0	0	0	0	0	0	0	UAP1L1
5876	ENSMUSG00000026958	11.9068521355877	0	0	8.39640978961591	0	0	0	1.87992998298787	DPP7
5877	ENSMUSG00000026959	267.337180091886	0	1.46756653457362	0	0.19778137707164	49.2884081696239	0	0	GRIN1
5878	ENSMUSG00000026960	123.03747206774	0	2.30617598290141	0	0	0.18740839608222	26.8630828947719	198.802595700967	ARL6IP6
5879	ENSMUSG00000026961	0	0	0	0	0	0	0	0	LRRC26
5880	ENSMUSG00000026963	0	0	0	0	0	0	0	0	TMEM210
5881	ENSMUSG00000026965	0.283496479418755	5.66710062634796	159.755099906443	92.360507685775	0	317.095006171117	1.60376614297146	0	ANAPC2
5882	ENSMUSG00000026966	1175.94339662899	0.354193789146747	5.87026613829449	0	315.065733675122	2.06149235690442	8.21930148272871	909.41612927038	SSNA1
5883	ENSMUSG00000026969	0	0	0	0	0	0	0	0	FAM166A
5884	ENSMUSG00000026970	0	0	0.209652362081946	0	0.19778137707164	2.99853433731553	0	0	RBMS1
5885	ENSMUSG00000026971	0	0	0	0	0	0	0	0	ITGB6
5886	ENSMUSG00000026972	0	0	0	0	0	0.937041980411102	0	0	ARRDC1
5887	ENSMUSG00000026974	0	0	0	0	0	0	41.4974489493864	0	ZMYND19
5888	ENSMUSG00000026975	0	0	1.67721889665557	0	0	0	0	0	DPH7
5889	ENSMUSG00000026976	0	0	0	0	0	0	0	0	PAX8
5890	ENSMUSG00000026977	0	0.354193789146747	9.22470393160563	33.0608635466127	154.269474115879	1.68667556473998	0.400941535742864	40.4184946342391	MARCH7
5891	ENSMUSG00000026979	0	0	0	0	0	0	0	0	PSD4
5892	ENSMUSG00000026980	0	0	0	0	0	0	0	0.469982495746967	LY75
5893	ENSMUSG00000026981	0	0	0	0	0	0	0	0	IL1RN
5894	ENSMUSG00000026983	0	0	0	0	0	0	0	0	IL1F5
5895	ENSMUSG00000026984	0	0	0	0	0	0	0	0	IL1F6
5896	ENSMUSG00000026985	0	0	0	0	0	0	0	0	IL1F8
5897	ENSMUSG00000026986	0	0	0	0	0	0	0	0	HNMT
5898	ENSMUSG00000026987	5.95342606779385	0.708387578293495	90.9891251435646	18.3671464147848	0.791125508286559	25.6749502632642	626.471149598225	28.668932240565	BAZ2B
5899	ENSMUSG00000026988	0	0	0	0	85.63933627202	0	0	0	WDSUB1
5900	ENSMUSG00000026989	0	0.354193789146747	81.1354641257131	18.8919220266358	145.567093524727	0	4.20988612530007	0	DAPL1
5901	ENSMUSG00000026991	960.76956875016	0.354193789146747	0.838609448327784	0	127.568988211208	0	0.200470767871432	0	PKP4
5902	ENSMUSG00000026994	0	0	0	0	0	0	0	0	GALNT3
5903	ENSMUSG00000026999	30.6176197772255	0	4.61235196580281	20.9910244740398	0.988906885358198	0.18740839608222	31.6743813236863	0	NUP35
5904	ENSMUSG00000027001	0	0	0	0	0	0	0	0	DUSP19
5905	ENSMUSG00000027002	0.283496479418755	0.708387578293495	371.923290333372	8.39640978961591	65.4656358107127	0	164.586500422446	23.4991247873483	NCKAP1
5906	ENSMUSG00000027004	0	34.3567975472345	0	0	0	0	15.4362491261003	0	FRZB
5907	ENSMUSG00000027006	0.283496479418755	32.231634812354	54.299961779224	4.72298050665895	0.19778137707164	0	0	42.298424617227	DNAJC10
5908	ENSMUSG00000027007	0	0	0	0	0	0	41.0965074136436	88.8266916961767	SSFA2
5909	ENSMUSG00000027009	1.41748239709377	23.3767900836853	110.067490093022	0	6.13122268922083	19.1156564003865	3.20753228594291	1.87992998298787	ITGA4
5910	ENSMUSG00000027010	237.003056794079	38.9613168061422	221.602546720617	21.5158000858908	0.19778137707164	17.9912060238931	7.61788917911442	0	SLC25A12
5911	ENSMUSG00000027011	692.865395699436	1430.23452057457	356.409015539308	254.516171747732	1112.91580878212	279.613326954673	930.585304459187	681.004636337355	UBE2E3
5912	ENSMUSG00000027012	0.566992958837509	43.2116422759032	103.777919230563	26.2387805925497	295.880940099173	345.018857187368	89.4099624706587	1.87992998298787	DYNC1I2
5913	ENSMUSG00000027014	0.850489438256264	0.354193789146747	2.7254807070653	157.957459167149	295.48537734503	0.18740839608222	0.200470767871432	0	CWC22
5914	ENSMUSG00000027015	0	0	0	0	0	0	0	0	CYBRD1
5915	ENSMUSG00000027016	0	0	93.0856487643841	206.236815457441	534.998624978785	0	5.41271073252866	35.2486871810225	ZFP385B
5916	ENSMUSG00000027018	0	0	0	0	66.4545426960709	1528.31547005051	11.4268337686716	0	HAT1
5917	ENSMUSG00000027022	0	0	0	0	0	0	0	0	XIRP2
5918	ENSMUSG00000027030	0	0	84.9092066431882	3.14865367110597	75.5524860413664	488.198871794184	31.072969020072	140.524766228343	STK39
5919	ENSMUSG00000027035	0	0	0	2.09910244740398	0	0	0	0	CERS6
5920	ENSMUSG00000027048	0	0	0	0	0	0	0	0	ABCB11
5921	ENSMUSG00000027067	1165.17053041108	2.83355031317398	397.081573783206	653.870412366339	153.082785853449	829.282152663825	905.125516939516	235.931212864977	SSRP1
5922	ENSMUSG00000027068	0	0	0	0	0	0	0	0	DHRS9
5923	ENSMUSG00000027070	0	0	0	0	0	0	0	0	LRP2
5924	ENSMUSG00000027071	0	0	0	0	0	0	0	0	P2RX3
5925	ENSMUSG00000027072	0	0	0	0	0	0	0	0	PRG3
5926	ENSMUSG00000027073	0	0	0	0	0	0	0	0	PRG2
5927	ENSMUSG00000027074	0	0	0	0	0	0	0	0	SLC43A3
5928	ENSMUSG00000027075	0	0	0	0	0	0	0	0	SLC43A1
5929	ENSMUSG00000027076	0	0	2.51582834498335	0	0	2.24890075298664	0.200470767871432	0	TIMM10
5930	ENSMUSG00000027077	0	0	0	0	0	0	0	0	SMTNL1
5931	ENSMUSG00000027078	0	0	0	0	0	0	0	0	UBE2L6
5932	ENSMUSG00000027079	0	0	0	0	0	28.4860762044975	3.40800305381434	35.2486871810225	CLP1
5933	ENSMUSG00000027080	140.614253791702	0	0.628957086245838	0	85.8371176490916	93.5167896450279	0.200470767871432	0	MED19
5934	ENSMUSG00000027082	0	0	0	0	1.38446963950148	0	0	0	TFPI
5935	ENSMUSG00000027086	0	0	0	0	0	0	0	0	FASTKD1
5936	ENSMUSG00000027087	0	0	19.0783649494571	0.524775611850995	0	0.374816792164441	0.601412303614296	0	ITGAV
5937	ENSMUSG00000027088	0	0	26.4161976223252	54.0518880206524	0	0.374816792164441	64.7520580224726	81.3069717642252	PHOSPHO2
5938	ENSMUSG00000027091	291.717877321899	1463.88293054351	346.765006883539	2.62387805925497	107.197506372829	0.937041980411102	156.367198939717	343.557204391033	ZC3H15
5939	ENSMUSG00000027099	0.850489438256264	1.77096894573374	28.9320259673086	146.937171318279	0.593344131214919	0.374816792164441	460.481353800679	0.469982495746967	MTX2
5940	ENSMUSG00000027102	0	0	0	0	0	0	0	0	HOXD8
5941	ENSMUSG00000027104	53.0138416513071	160.449786483477	22.4328027427682	80.8154442250532	0.19778137707164	91.6427056842057	12.4291876080288	24.9090722745892	ATF2
5942	ENSMUSG00000027107	0	0	0	0.524775611850995	0	0	0	0	CHRNA1
5943	ENSMUSG00000027108	0	0	114.679842058825	173.175951910828	212.812761729084	26.6119922436753	0.601412303614296	0.939964991493933	OLA1
5944	ENSMUSG00000027109	0	0	1.88687125873751	0	13.0535708867282	28.8608929966619	0	0	SP3
5945	ENSMUSG00000027111	0	0	0	26.2387805925497	0	0	0.200470767871432	0	ITGA6
5946	ENSMUSG00000027115	0	0	0.209652362081946	0	6.32900406629247	0	0	0.469982495746967	KIF18A
5947	ENSMUSG00000027120	0	0	0	0	0	0	0	0	FSHB
5948	ENSMUSG00000027122	0	0	1.04826181040973	0	0	0	0	0	ARL14EP
5949	ENSMUSG00000027130	54.1478275689821	2101.43175100765	40.8822106059795	214.108449635206	1114.89362255283	224.702666902582	102.039620846559	172.01359344339	SLC12A6
5950	ENSMUSG00000027131	56.9827923631697	578.398457676639	469.411638701477	112.301980936113	192.243498513634	765.56329799587	97.0278516497731	35.7186696767695	EMC4
5951	ENSMUSG00000027132	0.283496479418755	0.354193789146747	0.209652362081946	0	0.19778137707164	446.219391071767	0.200470767871432	18.3293173341317	KATNBL1
5952	ENSMUSG00000027133	0	47.1077739565174	0	2.09910244740398	53.9943159405576	0.18740839608222	1.00235383935716	0	NOP10
5953	ENSMUSG00000027134	0	0	0	0	0	0	0	0	LPCAT4
5954	ENSMUSG00000027157	0	0	0	0	0	0	0	0	4930430A15RIK
5955	ENSMUSG00000027160	0	0	43.6076913130448	0.524775611850995	0	12.9311793296732	1.20282460722859	0	CCDC34
5956	ENSMUSG00000027162	627.944701912542	0.354193789146747	82.1837259361229	19.4166976384868	5.14231580386263	36.9194540281974	128.301291437717	187.52301580304	LIN7C
5957	ENSMUSG00000027163	113.965584726339	377.216385441286	429.158385181744	107.054224817603	0.395562754143279	1.12445037649332	0.601412303614296	25.8490372660832	COMMD9
5958	ENSMUSG00000027164	0	0	4.19304724163892	0	12.2624453784417	0	0	0	TRAF6
5959	ENSMUSG00000027165	0	16.6471080898971	0.209652362081946	34.1104147703146	0	160.608995442463	0	0	B230118H07RIK
5960	ENSMUSG00000027166	0	0	0	0	0	0	31.4739105558148	0	DNAJC24
5961	ENSMUSG00000027167	246.358440614898	47.8161615348109	78.6196357807298	36.7342928295696	0.791125508286559	44.228381475404	3.40800305381434	61.5677069428526	ELP4
5962	ENSMUSG00000027168	27.2156620242005	423.969965608657	343.62022145231	130.669127350898	758.491581069738	1100.08728500263	137.923888295545	2.34991247873483	PAX6
5963	ENSMUSG00000027170	320.351021743193	0	69.814236573288	159.007010390851	205.890413531577	253.001334710997	1158.72103829688	333.217589484599	EIF3M
5964	ENSMUSG00000027171	0	0	0	0	0.19778137707164	0	0	0	PRRG4
5965	ENSMUSG00000027173	0	0	0	0	0	0	0	0	DEPDC7
5966	ENSMUSG00000027175	0	0	79.6678975911395	0	0.395562754143279	0	11.8277753044145	0	TCP11L1
5967	ENSMUSG00000027176	0.283496479418755	0	11.740532276589	0	286.189652622663	24.1756830946064	8.01883071485728	95.4064466366342	CSTF3
5968	ENSMUSG00000027177	72.5750987312012	3.54193789146747	87.0057302640076	54.5766636325034	73.1791095165067	12.1815457453443	31.2734397879434	307.368552218516	HIPK3
5969	ENSMUSG00000027180	527.870444677721	242.622745565522	85.9574684535979	402.502894289713	0.988906885358198	206.149235690442	24.0564921445718	153.684276109258	FBXO3
5970	ENSMUSG00000027184	98.9402713171454	827.396691446802	142.773258577805	8.39640978961591	12.06466400137	723.209000481288	16.0376614297146	1.4099474872409	CAPRIN1
5971	ENSMUSG00000027185	0	0	0	1.57432683555298	9.09794334529543	0	0	1.4099474872409	NAT10
5972	ENSMUSG00000027186	0	0	0	0	0	0	0	0	ELF5
5973	ENSMUSG00000027187	0	0	6.28957086245838	138.015985916812	0	0	0	5.6397899489636	CAT
5974	ENSMUSG00000027188	0	0	0	0	0	0	0	0	PAMR1
5975	ENSMUSG00000027189	1163.18605505515	38.6071230169955	57.0254424862893	399.354240618607	588.004034033985	67.0922057974349	220.116903122832	669.725056439427	TRIM44
5976	ENSMUSG00000027193	59.5342606779385	0	28.9320259673086	56.6757660799074	205.09928802329	0.18740839608222	28.4668490377433	28.668932240565	API5
5977	ENSMUSG00000027194	55.8488064454947	0	0	0	40.5451822996861	0	0.200470767871432	0	TTC17
5978	ENSMUSG00000027195	0.566992958837509	524.91519551548	27.254807070653	61.9235221984174	30.4583320690325	0.18740839608222	79.9878363807014	0	HSD17B12
5979	ENSMUSG00000027196	0	0	0	0	0	0	0	0	4921507L20RIK
5980	ENSMUSG00000027198	0	0	10.9019228282612	0	17.2069798052326	5.24743509030217	0	0	EXT2
5981	ENSMUSG00000027199	0	0	3.14478543122919	0	0	61.4699539149683	0	0	GATM
5982	ENSMUSG00000027200	0	0	0	0	0	0	0	0	SEMA6D
5983	ENSMUSG00000027201	0	0	0.628957086245838	0	0	0.562225188246661	1.80423691084289	20.2092473171196	MYEF2
5984	ENSMUSG00000027202	0	0	0	0	0	0	0	0	SLC12A1
5985	ENSMUSG00000027203	21.8292289152441	0	0	0	0	11.4319121610154	0.200470767871432	0	DUT
5986	ENSMUSG00000027204	0	0	0	0	2.96672065607459	0	0	0	FBN1
5987	ENSMUSG00000027206	0	1.06258136744024	128.307245594151	78.1915661657982	148.731595557873	351.765559446328	2.80659075020005	66.7375143960693	COPS2
5988	ENSMUSG00000027207	0.566992958837509	258.207272287979	33.1250732089475	0	0.395562754143279	722.084550104795	16.8395445012003	0	GALK2
5989	ENSMUSG00000027208	0	0	0	0	0	0	0	0	FGF7
5990	ENSMUSG00000027209	0	0	0	0	0	0	0	0	FAM227B
5991	ENSMUSG00000027210	322.052000619705	0.708387578293495	1.04826181040973	7.34685856591392	297.265409738674	174.852033544712	4.81129842891437	68.6174443790571	MEIS2
5992	ENSMUSG00000027215	0.283496479418755	205.432397705114	0.628957086245838	0	166.136356740177	0.18740839608222	0	0	CD82
5993	ENSMUSG00000027217	0	0	0	0	0	0	0	0	TSPAN18
5994	ENSMUSG00000027219	0	0	0	0	0	0	0	0	SLC28A2
5995	ENSMUSG00000027220	0	1.06258136744024	62.057099176256	128.045249291643	0.19778137707164	0	0	2.34991247873483	SYT13
5996	ENSMUSG00000027221	25.7981796271067	0	15.0949700699001	1.04955122370199	20.5692632154505	0.18740839608222	0	0	CHST1
5997	ENSMUSG00000027222	0.566992958837509	0	282.821036448545	0	3.56006478728951	0.374816792164441	110.058451561416	22.5591597958544	PEX16
5998	ENSMUSG00000027223	0.850489438256264	88.1942534975401	0.419304724163892	0	34.018396856322	3.74816792164441	1.80423691084289	115.145711458007	MAPK8IP1
5999	ENSMUSG00000027224	0	0	0	0	0	0	0	0	DUOXA1
6000	ENSMUSG00000027225	0	0	0	0	0	0	0	0	DUOXA2
6001	ENSMUSG00000027227	0	0	88.8926015227451	19.9414732503378	0	0.18740839608222	0.200470767871432	0	SORD
6002	ENSMUSG00000027229	0	0	0	0	0	0	0	0	4933406J08RIK
6003	ENSMUSG00000027230	0	0	0	0	0	0	0	0	CREB3L1
6004	ENSMUSG00000027233	0	0	0	0	0	0	0	0	PATL2
6005	ENSMUSG00000027236	17.293285244544	0	1.25791417249168	0	0.791125508286559	0.18740839608222	1.20282460722859	7.0497374362045	EIF3J1
6006	ENSMUSG00000027238	0	0	15.9335795182279	0	0	52.4743509030217	0	0	FRMD5
6007	ENSMUSG00000027239	0	0	0	0	23.7337652485968	0.374816792164441	185.836401816817	0	MDK
6008	ENSMUSG00000027242	0	0	0	0	0	0	0.400941535742864	0	WDR76
6009	ENSMUSG00000027243	0	0	0	0	0	0	0	0	HARBI1
6010	ENSMUSG00000027244	0.566992958837509	923.029014516424	30.3995925018822	0	1.38446963950148	274.178483468288	198.666530960589	1.4099474872409	ATG13
6011	ENSMUSG00000027245	329.706405564012	0.708387578293495	5.24130905204865	35.6847416058676	39.3584940372563	16.3045304591532	0.801883071485728	0	HYPK
6012	ENSMUSG00000027246	0	0	0	0	0	0	0	0	ELL3
6013	ENSMUSG00000027247	132.676352367977	0	2.51582834498335	0	2.96672065607459	0	36.6861505204721	291.389147363119	ARHGAP1
6014	ENSMUSG00000027248	0	0	0	62.9730734221194	0.19778137707164	0	0	0	PDIA3
6015	ENSMUSG00000027249	0	0	0	0	0	0	0	0	F2
6016	ENSMUSG00000027253	0	0.354193789146747	6.49922322454033	0.524775611850995	15.4269474115879	0.374816792164441	51.7214581108295	60.6277419513587	LRP4
6017	ENSMUSG00000027254	664.232251278142	0.354193789146747	0.209652362081946	0	0	0	0.400941535742864	0	MAP1A
6018	ENSMUSG00000027255	0	0	0	11.0202878488709	0	0	0	0	ARFGAP2
6019	ENSMUSG00000027257	0	0	0	0	0	0	0	0	PACSIN3
6020	ENSMUSG00000027259	0	0	41.0918629680614	1.57432683555298	13.6469150179431	0	0	0	ADAL
6021	ENSMUSG00000027261	0	0	0	0	0	0	0	0	HAO1
6022	ENSMUSG00000027263	0	0.354193789146747	0	0	5.53787855800591	0	0	0	TUBGCP4
6023	ENSMUSG00000027270	415.605838827894	0	6.70887558662228	43.5563757836326	190.661247497061	491.947039715828	3.40800305381434	0	LAMP5
6024	ENSMUSG00000027272	0	0	1.04826181040973	0.524775611850995	0	0	0	0	UBR1
6025	ENSMUSG00000027273	1573.12196429467	1844.28706008711	1614.53284039307	1479.34244980795	3831.61861800888	3540.51941878531	2546.5801642708	1227.59427889108	SNAP25
6026	ENSMUSG00000027274	0	0.708387578293495	9.85366101785147	36.2095172177186	74.3657977789365	3.37335112947997	0	0	MKKS
6027	ENSMUSG00000027276	0	0	6.91852794870422	0	5.14231580386263	2.06149235690442	0	0.939964991493933	JAG1
6028	ENSMUSG00000027281	0.566992958837509	0	0	0	9.4935060994387	0	0	0	SLX4IP
6029	ENSMUSG00000027282	3.68545423244381	1392.33578513586	118.872889300463	433.464655388922	459.248357560347	1.49926716865776	656.140823243197	36.1886521725164	MTCH2
6030	ENSMUSG00000027284	0	0	3.56409015539308	0	0	0	0	270.709917550253	CDAN1
6031	ENSMUSG00000027285	26.9321655447817	0.708387578293495	0	0	31.2494575773191	504.690810649419	128.501762205588	0	HAUS2
6032	ENSMUSG00000027286	0	0	0	0.524775611850995	0	0	1.60376614297146	0	LRRC57
6033	ENSMUSG00000027287	124.738450944252	0.354193789146747	1.67721889665557	2.62387805925497	49.2475628908383	0	0	0	SNAP23
6034	ENSMUSG00000027288	258.548789229904	29.0438907100333	20.7555838461127	84.4888735080101	0	96.5153239823435	353.229492989463	25.8490372660832	ZFP106
6035	ENSMUSG00000027291	0	0	0	0	9.69128747651034	0	0.400941535742864	0	VPS39
6036	ENSMUSG00000027293	0	0.354193789146747	0	121.747941949431	0	330.775819085119	0	0	EHD4
6037	ENSMUSG00000027296	0	0	0	0	0	0	0	0	ITPKA
6038	ENSMUSG00000027297	0	0	0	0	0	0	0	0	LTK
6039	ENSMUSG00000027298	0	0	0	0	0	0	0	0	TYRO3
6040	ENSMUSG00000027300	0	0	0	0	0	0	0	0.469982495746967	UBOX5
6041	ENSMUSG00000027301	0	0	0	0	0	0	0	0	OXT
6042	ENSMUSG00000027303	147.418169297752	0.708387578293495	2.51582834498335	8.92118540146691	0.593344131214919	6.93411065504215	179.822278780675	391.96540145297	PTPRA
6043	ENSMUSG00000027304	142.882225627052	2.47935652402723	135.225773542855	27.2883318162517	171.476453921112	476.766959633168	50.9195750393437	176.243435905112	RTF1
6044	ENSMUSG00000027305	0.283496479418755	0	23.0617598290141	1.04955122370199	0	0	0	0	NDUFAF1
6045	ENSMUSG00000027306	508.592684077246	0.354193789146747	12.1598370007529	0	47.4675304971935	0	0	0	NUSAP1
6046	ENSMUSG00000027309	178.886278513234	0	83.8609448327784	115.97541021907	89.1994010593095	0.562225188246661	120.683402258602	0	4930402H24RIK
6047	ENSMUSG00000027312	0	0.354193789146747	16.9818413286376	0	59.5321944985635	0	55.3299319325152	0.469982495746967	ATRN
6048	ENSMUSG00000027313	0	0	0	0	0	0	0	0	CHAC1
6049	ENSMUSG00000027314	0	0	0	0	0	0	0	0	DLL4
6050	ENSMUSG00000027315	0	0	0	0	0	0	0	0	SPINT1
6051	ENSMUSG00000027316	0	0	6.70887558662228	0.524775611850995	0	0	0	0	GFRA4
6052	ENSMUSG00000027317	0	0	0	0	0	0	0	0	PPP1R14D
6053	ENSMUSG00000027318	0	0	0	0	0	0	0	0	ADAM33
6054	ENSMUSG00000027322	0	0	0	0	0	0	0	0	SIGLEC1
6055	ENSMUSG00000027323	0	0	0	0	0	0	0	0	RAD51
6056	ENSMUSG00000027324	0	0	0	0	0	0	0	0	RPUSD2
6057	ENSMUSG00000027326	0	0	0	0	0	0	0	0	CASC5
6058	ENSMUSG00000027327	0	0	0	0	0	77.0248507897926	20.4480183228861	0	1700037H04RIK
6059	ENSMUSG00000027329	0	0	62.6860562625019	53.0023367969505	0	0	0	0.469982495746967	SPEF1
6060	ENSMUSG00000027330	0	0	0	0	0	0	0	0	CDC25B
6061	ENSMUSG00000027331	0	0	0	0	0	0	0	0	KNSTRN
6062	ENSMUSG00000027332	0	0	35.2215968297669	70.3199319880333	30.6561134461041	389.247238662772	0.200470767871432	0	IVD
6063	ENSMUSG00000027333	0.283496479418755	0	0	1.04955122370199	0	0	0	0	SMOX
6064	ENSMUSG00000027335	0	0	0	0	0	0	0	0	ADRA1D
6065	ENSMUSG00000027338	0	0	0	0	0	0	0	0	PRND
6066	ENSMUSG00000027339	0	0	0	0	0	0	0	0	RASSF2
6067	ENSMUSG00000027340	0	0	112.583318438005	72.9438100472883	128.755676473637	0.18740839608222	19.6461352514003	204.44238564993	SLC23A2
6068	ENSMUSG00000027341	186.257186978122	9.20903851781543	64.7825798833213	137.491210304961	172.860923560613	277.926651389933	239.763038374233	9.8696324106863	TMEM230
6069	ENSMUSG00000027342	108.012158658546	324.441510858421	23.6907169152599	8.92118540146691	14.833603280373	50.225450150035	24.6579044481861	0	PCNA
6070	ENSMUSG00000027344	0	0	0	0	0	0	0	0	FSIP1
6071	ENSMUSG00000027345	0	0	0	0	0	0	0	0	4921508D12RIK
6072	ENSMUSG00000027346	1074.16816051766	1167.06853523853	1.88687125873751	3.67342928295696	5.34009718093427	137.932579516514	92.0160824529873	15.5094223596499	GPCPD1
6073	ENSMUSG00000027347	0	0	0	0	0	0	0	0	RASGRP1
6074	ENSMUSG00000027349	18.9942641210566	0.354193789146747	65.8308416937311	0	338.799498923719	559.60147070151	65.7544118618297	24.9090722745892	FAM98B
